"מ""ר",מחיר,גוש/חלקה/תת-חלקה,סוג נכס,חדרים,קומה,שנת בנייה,קומות במבנה,שכונה,ריבית בנק ישראל,רחוב,מספר בית,שנת עסקה,חודש עסקה,price_per_sqm,building_age,sqm_per_room,size_vs_property_type,size_vs_neighborhood,price_vs_neighborhood_median,building_age_vs_neighborhood,interest_rate_deviation
104.0,2125000.0,11586-36-3,6,4.0,2,2026.0,2.0,24,0.045,שמואל יבנאלי,2,2024,3,20432.69230769231,-1.0,26.0,21.556076155268016,9.95653677277717,0.6973051128005587,-43.99451152579583,-0.0014393939393939348
120.0,679000.0,11581-17-2,29,5.0,1,1970.0,1.0,24,0.045,אלכסנדר זייד,39,2024,3,5658.333333333333,55.0,24.0,0.0,25.95653677277717,-0.5299729496253951,12.00548847420417,-0.0014387798634812252
93.03,1410000.0,11575-83-2,6,4.0,1,1970.0,3.0,24,0.045,הגדוד העברי,21,2024,3,15156.401160915833,55.0,23.2575,10.586076155268017,-1.0134632272228288,0.2590135844405608,12.00548847420417,-0.0014381663113006357
59.3,1350000.0,10923-5-24,6,3.0,6,1960.0,6.0,13,0.045,בית לחם,71,2024,3,22765.598650927488,65.0,19.766666666666666,-23.143923844731987,-19.73447823082239,0.6505059021922428,5.637180373185899,-0.0014375532821824383
62.8,1020000.0,12481-10-6,6,3.0,2,1950.0,3.0,17,0.045,הגיבורים,68,2024,3,16242.03821656051,75.0,20.933333333333334,-19.643923844731987,1.5846521508231532,0.7381830372108614,19.892724375995755,-0.0014369407754580288
101.8,1414100.0,11211-76-12,6,3.0,2,1980.0,3.0,18,0.045,אילת,16,2024,3,13890.962671905698,45.0,33.93333333333333,19.356076155268013,27.074367681498828,-0.07580669646763118,-9.377049180327866,-0.001436328790459969
118.9,2400000.0,10733-117-5,6,5.0,1,2017.0,6.0,16,0.045,חמדה,11,2024,3,20185.02943650126,8.0,23.78,36.45607615526802,2.6121802325581456,0.39806609062077314,-43.71075581395349,-0.0014357173265219167
129.25,2500000.0,10733-128-2,6,4.0,1,2014.0,8.0,16,0.045,חמדה,2,2024,3,19342.35976789168,11.0,32.3125,46.806076155268016,12.96218023255814,0.3397006622728073,-40.71075581395349,-0.0014351063829787167
86.0,2100000.0,10733-104-52,6,3.0,0,1960.0,5.0,16,0.045,רחוב לא ידוע,0,2024,3,24418.60465116279,65.0,28.666666666666668,3.5560761552680162,-30.28781976744186,0.6912941965460314,13.28924418604651,-0.0014344959591663098
98.0,1942000.0,10733-104-51,6,3.0,1,1960.0,5.0,16,0.045,רחוב לא ידוע,0,2024,3,19816.326530612245,65.0,32.666666666666664,15.556076155268016,-18.28781976744186,0.37252879666445965,13.28924418604651,-0.001433886054421768
62.5,1420000.0,10744-46-24,6,3.0,2,1970.0,4.0,40,0.045,הרותם,19,2024,3,22720.0,55.0,20.833333333333332,-19.943923844731984,-3.5460271317829495,1.442257598459487,2.913759689922479,-0.0014332766680832942
41.77,495000.0,10825-71-21,6,2.5,3,1960.0,4.0,21,0.045,יצחק שדה,36,2024,3,11850.610485994732,65.0,16.708000000000002,-40.67392384473198,-46.116809160305344,0.45256572659226557,3.274045801526718,-0.0014326677994902295
61.5,1235000.0,10825-47-9,6,3.0,1,1960.0,4.0,21,0.045,רוטשילד,55,2024,3,20081.30081300813,65.0,20.5,-20.943923844731984,-26.386809160305347,1.4614267206603364,3.274045801526718,-0.0014320594479830182
112.5,2300000.0,12531-12-1,6,5.0,2,1993.0,7.0,15,0.045,האסיף,14,2024,3,20444.444444444445,32.0,22.5,30.056076155268016,-14.259446467589228,0.010516775599128576,-19.57756737072105,-0.0014314516129032284
92.0,2950000.0,10910-31-4,6,4.0,1,2024.0,3.0,15,0.045,התור,6,2024,3,32065.217391304348,1.0,23.0,9.556076155268016,-34.75944646758923,0.5849019607843138,-50.57756737072105,-0.0014308442935935459
89.7,1500000.0,10917-84-4,6,4.0,1,1960.0,4.0,21,0.045,יצחק שדה,14,2024,3,16722.408026755853,65.0,22.425,7.256076155268019,1.8131908396946557,1.0497169149609453,3.274045801526718,-0.001430237489397794
51.0,1010000.0,10917-8-29,6,3.0,1,1960.0,4.0,21,0.045,רינה,3,2024,3,19803.92156862745,65.0,17.0,-31.443923844731984,-36.88680916030535,1.4274274947021799,3.274045801526718,-0.0014296311996608718
96.7,1800000.0,10744-58-142,6,5.0,6,1998.0,15.0,40,0.045,שמואל שלוסברג,1,2024,3,18614.27094105481,27.0,19.34,14.256076155268019,30.653972868217053,1.0009174579918456,-25.08624031007752,-0.0014290254237288094
43.09,1090000.0,11729-14-5,6,2.0,0,1970.0,2.0,15,0.045,רענן,31,2024,3,25295.89231840334,55.0,21.545,-39.35392384473198,-83.66944646758922,0.25031147757315964,3.4224326292789513,-0.001428420160948747
93.4,1290000.0,11726-29-3,6,4.0,1,1970.0,3.0,15,0.045,כבירים,28,2024,3,13811.563169164881,55.0,23.35,10.956076155268022,-33.35944646758922,-0.3173296384935131,3.4224326292789513,-0.0014278154106689214
92.2,2260000.0,10733-105-50,6,4.0,4,2016.0,13.0,16,0.045,הוד,7,2024,3,24511.930585683298,9.0,23.05,9.756076155268019,-24.087819767441857,0.6977581863479324,-42.71075581395349,-0.0014272111722386793
84.0,2600000.0,10802-30-2,6,3.0,0,1930.0,1.0,20,0.045,התורן,25,2024,3,30952.380952380954,95.0,28.0,1.5560761552680162,-7.720570264765783,2.4875369666244196,36.21384928716904,-0.001426607445008464
139.0,2580000.0,11188-175-139,6,5.0,2,2022.0,4.0,6,0.045,אריאל שרון,1,2024,3,18561.15107913669,3.0,27.8,56.556076155268016,27.1888439773646,0.09378211716341213,-31.54163298302344,-0.001426004228329808
39.85,720000.0,10920-113-17,6,2.0,2,1995.0,6.0,17,0.045,זאב בנין,13,2024,3,18067.754077791717,30.0,19.925,-42.59392384473198,-21.365347849176842,0.9335666644654292,-25.107275624004245,-0.0014254015215553612
112.0,2400000.0,10759-48-9,6,5.0,2,1960.0,6.0,15,0.045,רענן,26,2024,3,21428.571428571428,65.0,22.4,29.556076155268016,-14.759446467589228,0.059159663865546164,13.422432629278951,-0.0014247993240388626
76.0,600000.0,10769-50-17,6,3.0,3,1996.0,4.0,6,0.045,צבעוני,11,2024,3,7894.736842105263,29.0,25.333333333333332,-6.443923844731984,-35.8111560226354,-0.5347744360902255,-5.54163298302344,-0.001424197635135134
39.85,730000.0,10920-113-21,6,2.0,5,1995.0,6.0,17,0.045,זאב בנין,13,2024,3,18318.695106649935,30.0,19.925,-42.59392384473198,-21.365347849176842,0.960421757027449,-25.107275624004245,-0.0014235964542000795
58.0,1635000.0,10759-79-1,6,3.5,0,1960.0,2.0,15,0.045,רענן,18,2024,3,28189.655172413793,65.0,16.571428571428573,-24.443923844731984,-68.75944646758923,0.393342799188641,13.422432629278951,-0.0014229957805907134
55.0,226000.0,11212-6-24,6,3.0,6,1970.0,8.0,17,0.045,חטיבת כרמלי,49,2024,3,4109.090909090909,55.0,18.333333333333332,-27.443923844731984,-6.215347849176844,-0.5602551834130782,-0.10727562400424517,-0.0014223956136651186
43.6,715000.0,11212-11-33,6,2.0,8,1970.0,8.0,17,0.045,חטיבת כרמלי,44,2024,3,16399.08256880734,55.0,21.8,-38.84392384473198,-17.615347849176842,0.7549895380653466,-0.10727562400424517,-0.0014217959527824606
53.34,780000.0,10920-113-1,6,3.0,1,1995.0,6.0,17,0.045,זאב בנין,13,2024,3,14623.172103487062,30.0,17.78,-29.10392384473198,-7.8753478491768405,0.5649359619521241,-25.107275624004245,-0.001421196797302994
117.72,2920000.0,11203-42-13,6,5.0,5,2000.0,12.0,19,0.045,מנדל זינגר,13,2024,3,24804.621134896366,25.0,23.544,35.276076155268015,-5.442187260168836,0.5003770832815363,-9.077513430544897,-0.0014205981465880355
62.5,1750000.0,10908-129-2,6,3.0,1,1960.0,3.0,15,0.045,הצבי,40,2024,3,28000.0,65.0,20.833333333333332,-19.943923844731984,-64.25944646758923,0.38396862745098037,13.422432629278951,-0.0014199999999999977
62.12,1450000.0,12533-4-1,6,3.0,0,1960.0,2.0,15,0.045,האסיף,2,2024,3,23341.918866709595,65.0,20.706666666666667,-20.323923844731986,-64.63944646758924,0.15373155057257934,13.422432629278951,-0.001419402356902355
143.0,2795000.0,11188-175-245,6,5.0,6,2022.0,6.0,6,0.045,אריאל שרון,1,2024,3,19545.454545454544,3.0,28.6,60.556076155268016,31.1888439773646,0.1517857142857143,-31.54163298302344,-0.0014188052166596507
67.28,1900000.0,10908-105-3,6,3.0,1,1950.0,2.0,15,0.045,כלניות,5,2024,3,28240.190249702733,75.0,22.426666666666666,-15.163923844731983,-59.47944646758923,0.3958406192441304,23.42243262927895,-0.00141820857863751
143.0,2830000.0,11188-175-140,6,5.0,2,2022.0,4.0,6,0.045,אריאל שרון,1,2024,3,19790.20979020979,3.0,28.6,60.556076155268016,31.1888439773646,0.1662087912087912,-31.54163298302344,-0.0014176124422026065
132.0,4250000.0,10910-126-14,6,5.0,2,2024.0,2.0,15,0.045,היינה,19,2024,3,32196.969696969696,1.0,26.4,49.556076155268016,5.240553532410772,0.5914141414141414,-50.57756737072105,-0.0014170168067226888
103.1,2340000.0,10733-100-13,6,4.0,4,2014.0,17.0,16,0.045,זוהר,8,2024,3,22696.411251212416,11.0,25.775,20.65607615526801,-13.187819767441866,0.5720107344368545,-40.71075581395349,-0.0014164216715665673
88.86,1400000.0,11192-345-57,6,3.0,10,1970.0,22.0,31,0.045,אורן,23,2024,3,15755.120414134593,55.0,29.62,6.416076155268016,6.896454918032788,0.35378529065622505,-0.06693989071037976,-0.0014158270361041073
95.3,1300000.0,12617-3-9,6,4.0,2,1997.0,5.0,18,0.045,יעקב סלומון,20,2024,3,13641.133263378804,28.0,23.825,12.856076155268013,20.574367681498828,-0.09242834262992207,-26.377049180327866,-0.0014152328997062494
43.0,900000.0,10920-81-11,6,3.0,1,1960.0,3.0,17,0.045,החשמל,54,2024,3,20930.232558139534,65.0,14.333333333333334,-39.443923844731984,-18.215347849176844,1.2399020807833536,9.892724375995755,-0.0014146392617449613
92.0,2965000.0,10910-31-6,6,4.0,2,2024.0,3.0,15,0.045,התור,6,2024,3,32228.260869565216,1.0,23.0,9.556076155268016,-34.75944646758923,0.5929607843137255,-50.57756737072105,-0.0014140461215932862
87.5,2050000.0,12516-2-2,6,3.0,1,1960.0,2.0,15,0.045,ג'ורג' אליוט,2,2024,3,23428.571428571428,65.0,29.166666666666668,5.056076155268016,-39.25944646758923,0.15801456582633047,13.422432629278951,-0.001413453478625315
99.0,3050000.0,10910-118-16,6,3.0,2,1955.0,2.0,15,0.045,היינה,12,2024,3,30808.08080808081,70.0,33.0,16.556076155268016,-27.75944646758923,0.5227649039413745,18.42243262927895,-0.0014128613322161726
97.1,690000.0,10770-28-2,6,3.0,1,1969.0,2.0,6,0.045,שמשון,38,2024,3,7106.076210092689,56.0,32.36666666666667,14.65607615526801,-14.711156022635407,-0.5812490804766809,21.45836701697656,-0.0014122696817420455
99.0,3050000.0,10910-118-7,6,3.0,0,1955.0,2.0,15,0.045,היינה,12,2024,3,30808.08080808081,70.0,33.0,16.556076155268016,-27.75944646758923,0.5227649039413745,18.42243262927895,-0.001411678526580161
22.75,580000.0,11212-61-25,6,1.0,2,1970.0,8.0,17,0.045,חטיבת כרמלי,40,2024,3,25494.505494505494,55.0,22.75,-59.693923844731984,-38.465347849176844,1.7283593599383071,-0.10727562400424517,-0.0014110878661087803
81.68,1480000.0,12532-7-12,6,4.0,6,1960.0,6.0,15,0.045,האסיף,15,2024,3,18119.490695396667,65.0,20.42,-0.7639238447319769,-45.07944646758922,-0.10439976186360943,13.422432629278951,-0.0014104976997072333
67.3,1060000.0,10920-117-22,6,3.0,5,1960.0,5.0,17,0.045,יד לבנים,81,2024,3,15750.37147102526,65.0,22.433333333333334,-15.143923844731987,6.084652150823153,0.685566069706212,9.892724375995755,-0.001409908026755849
161.0,2650000.0,11188-175-138,6,6.0,1,2022.0,4.0,6,0.045,אריאל שרון,1,2024,3,16459.627329192546,3.0,26.833333333333332,78.55607615526802,49.1888439773646,-0.030057675244010575,-31.54163298302344,-0.001409318846636018
65.0,1470000.0,12687-10-44,6,3.0,2,2000.0,11.0,6,0.045,ורדייה,8,2024,3,22615.384615384617,25.0,21.666666666666668,-17.443923844731984,-46.8111560226354,0.3326923076923079,-9.54163298302344,-0.0014087301587301579
1163.0,4800000.0,10768-33-0,28,53.0,0,1970.0,4.0,6,0.045,שמשון,31,2024,3,4127.257093723129,55.0,21.943396226415093,354.9214925373134,1051.1888439773645,-0.7567866355484585,20.45836701697656,-0.0014081419624217134
77.0,1250000.0,11189-241-17,6,3.0,1,1990.0,5.0,6,0.045,נורית,13,2024,3,16233.766233766233,35.0,25.666666666666668,-5.443923844731984,-34.8111560226354,-0.043367346938775454,0.4583670169765597,-0.001407554257095156
57.05,950000.0,10825-99-33,6,3.0,9,1980.0,9.0,21,0.045,המגינים,137,2024,3,16652.059596844872,45.0,19.016666666666666,-25.393923844731987,-30.83680916030535,1.0410940918305225,-16.725954198473282,-0.001406967042136005
114.5,2570000.0,10769-32-3,6,6.0,1,1995.0,3.0,6,0.045,"נעמ""ת",22,2024,3,22445.414847161574,30.0,19.083333333333332,32.056076155268016,2.6888439773645985,0.32267623206487855,-4.54163298302344,-0.001406380316930779
71.0,1440000.0,12687-10-40,6,3.0,6,2000.0,11.0,6,0.045,ורדייה,8,2024,3,20281.690140845072,25.0,23.666666666666668,-11.443923844731984,-40.8111560226354,0.19517102615694187,-9.54163298302344,-0.0014057940808670233
143.0,2830000.0,11188-175-246,6,5.0,2,2022.0,4.0,6,0.045,אריאל שרון,1,2024,3,19790.20979020979,3.0,28.6,60.556076155268016,31.1888439773646,0.1662087912087912,-31.54163298302344,-0.0014052083333333312
109.6,1425000.0,11189-204-2,6,5.0,2,1993.0,3.0,6,0.045,תאשור,8,2024,3,13001.824817518249,32.0,21.919999999999998,27.15607615526801,-2.2111560226354072,-0.23382103753910313,-2.5416329830234403,-0.0014046230737192814
22.36,580000.0,11192-144-1,6,1.5,-1,1980.0,1.0,31,0.045,"זלמן שז""ר",3,2024,3,25939.1771019678,45.0,14.906666666666666,-60.083923844731984,-59.60354508196721,1.2288675357166197,-10.06693989071038,-0.0014040383014154861
77.0,1350000.0,11192-243-12,6,4.0,-1,1970.0,5.0,31,0.045,אורן,9,2024,3,17532.467532467534,55.0,19.25,-5.443923844731984,-4.963545081967212,0.5065068390761728,-0.06693989071037976,-0.0014034540158135642
52.0,1140000.0,10908-130-13,6,3.0,3,1960.0,8.0,15,0.045,הצבי,42,2024,3,21923.076923076922,65.0,17.333333333333332,-30.443923844731984,-74.75944646758923,0.08360180995475107,13.422432629278951,-0.001402870216306154
62.25,1260000.0,11192-316-65,6,3.0,10,1970.0,16.0,31,0.045,אורן,29,2024,3,20240.963855421687,55.0,20.75,-20.193923844731984,-19.71354508196721,0.7392389531717422,-0.06693989071037976,-0.0014022869022869006
59.25,1220000.0,11192-317-45,6,3.0,2,1970.0,12.0,31,0.045,אורן,31,2024,3,20590.71729957806,55.0,19.75,-23.193923844731984,-22.71354508196721,0.7692921076770204,-0.06693989071037976,-0.0014017040731504615
77.0,1600000.0,11192-245-18,6,3.0,1,1960.0,7.0,31,0.045,אורן,5,2024,3,20779.22077922078,65.0,25.666666666666668,-5.443923844731984,-4.963545081967212,0.7854895870532419,9.93306010928962,-0.0014011217282924732
61.3,1085000.0,11192-270-22,6,3.0,5,1970.0,13.0,31,0.045,הפרחים,11,2024,3,17699.83686786297,55.0,20.433333333333334,-21.143923844731987,-20.663545081967214,0.5208883314678129,-0.06693989071037976,-0.0014005398671096334
59.94,960000.0,10925-249-2,6,3.0,1,1999.0,5.0,17,0.045,החשמל,78,2024,3,16016.016016016016,26.0,19.98,-22.503923844731986,-1.2753478491768462,0.7139946964508367,-29.107275624004245,-0.0013999584889995836
56.22,1300000.0,10906-9-5,6,3.0,2,1972.0,3.0,20,0.045,התורן,41,2024,3,23123.44361437211,53.0,18.74,-26.223923844731985,-35.500570264765784,1.6054171575636005,-5.78615071283096,-0.0013993775933609925
73.5,165000.0,10920-112-3,6,3.0,1,1970.0,4.0,17,0.045,חטיבת כרמלי,30,2024,3,2244.8979591836733,55.0,24.5,-8.943923844731984,12.284652150823156,-0.7597565341926245,-0.10727562400424517,-0.0013987971795935278
59.3,1040000.0,10802-160-16,6,3.0,2,1960.0,4.0,20,0.045,יאיר שטרן,17,2024,3,17537.942664418213,65.0,19.766666666666666,-23.143923844731987,-32.420570264765786,0.9760749085763996,6.21384928716904,-0.0013982172470978424
137.4,1200000.0,11189-234-1,6,5.0,1,1991.0,5.0,6,0.045,נורית,34,2024,3,8733.624454148472,34.0,27.48,54.95607615526802,25.588843977364604,-0.4853399875233936,-0.5416329830234403,-0.0013976377952755886
64.0,1650000.0,12515-11-3,6,4.0,1,1960.0,1.0,15,0.045,בני אור,4,2024,3,25781.25,65.0,16.0,-18.443923844731984,-62.75944646758923,0.2743014705882353,13.422432629278951,-0.001397058823529411
65.0,2250000.0,12514-2-3,6,2.0,1,1930.0,1.0,15,0.045,יפה נוף,105,2024,3,34615.38461538462,95.0,32.5,-17.443923844731984,-61.75944646758923,0.710950226244344,43.42243262927895,-0.0013964803312629323
56.28,860000.0,10925-244-26,6,3.0,5,1997.0,9.0,17,0.045,החשמל,63,2024,3,15280.739161336176,28.0,18.76,-26.163923844731983,-4.935347849176843,0.6353071734061521,-27.107275624004245,-0.0013959023178807886
42.0,1040000.0,11567-596-21,6,3.0,3,1960.0,4.0,25,0.045,"מח""ל",35,2024,3,24761.904761904763,65.0,14.0,-40.443923844731984,-12.912386621315193,0.8909118288413257,0.5566893424036294,-0.0013953247827885804
45.2,1300000.0,11567-550-24,6,3.0,3,1960.0,4.0,25,0.045,דגניה,67,2024,3,28761.061946902653,65.0,15.066666666666668,-37.24392384473198,-9.71238662131519,1.196302456065699,0.5566893424036294,-0.0013947477253928864
110.0,1200000.0,11567-526-2,6,5.0,1,1950.0,1.0,25,0.045,אברבנאל,85,2024,3,10909.09090909091,75.0,22.0,27.556076155268016,55.08761337868481,-0.16694094253843691,10.55668934240363,-0.0013941711451012778
63.1,1010000.0,11194-330-25,6,3.0,6,1970.0,6.0,38,0.045,יהודה בורלא,24,2024,3,16006.33914421553,55.0,21.033333333333335,-19.343923844731982,-16.556144040790308,0.01858521826826102,5.735500318674312,-0.001393595041322311
61.64,1590000.0,11567-652-15,6,3.0,2,1960.0,4.0,25,0.045,טרומן,50,2024,3,25794.938351719662,65.0,20.546666666666667,-20.803923844731983,6.727613378684808,0.9697981444682481,0.5566893424036294,-0.0013930194134655072
45.0,1070000.0,11567-567-6,6,2.0,0,1960.0,5.0,25,0.045,רחוב לא ידוע,0,2024,3,23777.777777777777,65.0,22.5,-37.443923844731984,-9.912386621315193,0.8157602048745549,0.5566893424036294,-0.0013924442609413723
196.0,5200000.0,12263-256-1,26,5.0,3,1990.0,1.0,1,0.045,שבדיה,95,2024,3,26530.61224489796,35.0,39.2,-16.994090909090886,-24.238471074380158,0.7567951499067781,-3.646280991735537,-0.0013918695831613703
104.0,1650000.0,10870-99-16,6,4.0,3,1970.0,4.0,35,0.045,הרב קניאל,1,2024,3,15865.384615384615,55.0,26.0,21.556076155268016,29.768818443804037,0.5701270871842663,-6.15561959654179,-0.0013912953795379504
34.1,640000.0,10907-35-1,6,2.0,0,1950.0,3.0,35,0.045,ארנון,6,2024,3,18768.3284457478,75.0,17.05,-48.34392384473198,-40.13118155619596,0.8574186247753446,13.84438040345821,-0.0013907216494845331
73.36,1725000.0,11880-16-1,6,3.0,0,1990.0,3.0,27,0.045,אברהם סכנין,19,2024,3,23514.176663031623,35.0,24.453333333333333,-9.083923844731984,-29.36432369942196,0.7069154604937047,0.2381502890173408,-0.0013901483924154967
140.9,2235000.0,11879-17-19,6,5.0,6,1994.0,7.0,27,0.045,זאב וילנאי,10,2024,3,15862.313697657914,31.0,28.18,58.45607615526802,38.17567630057805,0.15145977159816765,-3.761849710982659,-0.0013895756077461838
42.79,533000.0,11571-153-12,6,3.0,3,1960.0,4.0,25,0.045,דגניה,9,2024,3,12456.181350782894,65.0,14.263333333333334,-39.653923844731985,-12.122386621315194,-0.04879931956509615,0.5566893424036294,-0.0013890032948929154
89.8,1955000.0,11880-8-2,6,4.0,0,1990.0,3.0,27,0.045,שלון,7,2024,3,21770.601336302894,35.0,22.45,7.356076155268013,-12.924323699421961,0.5803477424579874,0.2381502890173408,-0.0013884314532729494
122.0,3450000.0,11683-26-7,6,5.0,0,2021.0,2.0,13,0.045,הצלבנים,30,2024,3,28278.688524590165,4.0,24.4,39.556076155268016,42.96552176917761,1.0502049180327868,-55.3628196268141,-0.001387860082304529
45.57,930000.0,11571-153-27,6,3.0,2,1960.0,4.0,25,0.045,דגניה,9,2024,3,20408.16326530612,65.0,15.19,-36.87392384473198,-9.342386621315192,0.5584438149791143,0.5566893424036294,-0.001387289181406827
105.0,2850000.0,11683-26-8,6,4.0,2,2021.0,2.0,13,0.045,הצלבנים,30,2024,3,27142.85714285714,4.0,26.25,22.556076155268016,25.965521769177613,0.9678571428571427,-55.3628196268141,-0.0013867187499999947
46.57,475000.0,12489-27-6,6,2.0,2,1940.0,3.0,9,0.045,א-זמח'שרי,6,2024,3,10199.699377281511,85.0,23.285,-35.87392384473198,-13.050042462845013,0.7601435766295119,11.307855626326969,-0.0013861487875051343
414.0,1500000.0,11655-57-2,20,15.0,0,1960.0,5.0,0,0.045,רחוב לא ידוע,0,2024,3,3623.1884057971015,65.0,27.6,-895.0397674418605,-613.4418699186992,0.04947526236881563,12.637049941927991,-0.0013855792933442843
119.34,1100000.0,11668-16-6,21,3.0,1,1995.0,3.0,0,0.045,האשלג,22,2024,3,9217.362158538628,30.0,39.78,-265.495762987013,-908.1018699186992,1.6698566252318785,-22.36295005807201,-0.001385010266940448
663.0,1500000.0,11668-35-2,20,24.0,0,1960.0,5.0,0,0.045,רחוב לא ידוע,0,2024,3,2262.443438914027,65.0,27.625,-646.0397674418605,-364.44186991869924,-0.34467155562490254,12.637049941927991,-0.0013844417077175653
97.0,2050000.0,11658-32-3,21,4.0,3,1960.0,5.0,0,0.045,רחוב לא ידוע,0,2024,3,21134.0206185567,65.0,24.25,-287.83576298701297,-930.4418699186992,5.121578386064699,12.637049941927991,-0.0013838736151005337
143.0,2795000.0,11188-175-141,6,5.0,6,2022.0,6.0,6,0.045,אריאל שרון,1,2024,3,19545.454545454544,3.0,28.6,60.556076155268016,31.1888439773646,0.1517857142857143,-31.54163298302344,-0.0013833059885151738
39.3,1150000.0,11194-297-18,6,2.5,2,1960.0,3.0,38,0.045,ברנר,24,2024,3,29262.086513994913,65.0,15.719999999999999,-43.14392384473199,-40.35614404079031,0.8621327781633127,15.735500318674312,-0.0013827388273882774
60.25,900000.0,11194-280-72,6,3.0,1,1960.0,4.0,38,0.045,חביבה,28,2024,3,14937.759336099585,65.0,20.083333333333332,-22.193923844731984,-19.40614404079031,-0.04941531497548091,15.735500318674312,-0.0013821721311475382
122.0,3450000.0,11683-26-9,6,5.0,0,2021.0,2.0,13,0.045,הצלבנים,30,2024,3,28278.688524590165,4.0,24.4,39.556076155268016,42.96552176917761,1.0502049180327868,-55.3628196268141,-0.0013816058992216287
87.0,1750000.0,11200-216-4,6,4.0,1,1950.0,2.0,38,0.045,בורוכוב,13,2024,3,20114.94252873563,75.0,21.75,4.556076155268016,7.343855959209691,0.2800417972831766,25.735500318674312,-0.0013810401310401302
72.0,1580000.0,11196-5-77,6,3.0,2,2017.0,9.0,38,0.045,חביבה,15,2024,3,21944.444444444445,8.0,24.0,-10.443923844731984,-7.656144040790309,0.3964646464646466,-41.26449968132569,-0.0013804748260335606
64.85,1850000.0,11211-66-3,6,4.5,1,1980.0,2.0,18,0.045,חניתה,3,2024,3,28527.37085582113,45.0,14.41111111111111,-17.59392384473199,-9.875632318501175,0.8979825757977772,-9.377049180327866,-0.0013799099836333886
67.83,1560000.0,12461-14-4,6,3.0,0,2000.0,3.0,18,0.045,הגליל,28,2024,3,22998.673153471915,25.0,22.61,-14.613923844731985,-6.895632318501171,0.5301473497986452,-29.377049180327866,-0.001379345603271985
105.0,3350000.0,12508-9-3,6,4.0,2,2020.0,1.0,15,0.045,אוליפנט,4,2024,3,31904.761904761905,5.0,26.25,22.556076155268016,-21.75944646758923,0.5769710550887022,-46.57756737072105,-0.0013787816843826642
76.0,500000.0,12492-14-7,6,3.0,2,1950.0,3.0,9,0.045,גוש עציון,22,2024,3,6578.9473684210525,75.0,25.333333333333332,-6.443923844731984,16.379957537154986,0.13531698564593317,1.307855626326969,-0.0013782182263996703
101.79,302000.0,10804-74-9,6,4.0,2,1980.0,16.0,39,0.045,קאודרס,3,2024,3,2966.8926220650355,45.0,25.4475,19.346076155268022,8.36212611156023,-0.7487510405840715,-9.464834276475344,-0.0013776552287581706
68.99,1560000.0,11719-5-6,6,4.0,3,1960.0,3.0,34,0.045,התשבי,14,2024,3,22611.972749673867,65.0,17.2475,-13.453923844731989,-26.337857661583158,0.38409075304582674,7.324618736383442,-0.001377092690894241
151.54,2830000.0,10804-72-2,6,6.0,1,1990.0,2.0,39,0.045,סטפן וייז,25,2024,3,18674.937310281115,35.0,25.256666666666664,69.09607615526801,58.112126111560215,0.5814723227495955,-19.464834276475344,-0.0013765306122448945
66.33,1500000.0,10804-4-37,6,3.5,3,1960.0,4.0,39,0.045,אדמונד פלג,36,2024,3,22614.20171867933,65.0,18.951428571428572,-16.113923844731985,-27.09787388843978,0.9150658192292128,10.535165723524656,-0.0013759689922480597
52.15,700000.0,10816-89-9,6,3.0,2,1950.0,4.0,22,0.045,אלנבי,146,2024,3,13422.818791946309,75.0,17.383333333333333,-30.293923844731985,-11.253346986541835,-0.0022945658728356225,11.493270918665885,-0.0013754078303425746
65.0,1100000.0,10913-146-9,6,4.0,2,1960.0,4.0,22,0.045,"ש""י עגנון",20,2024,3,16923.076923076922,65.0,16.25,-17.443923844731984,1.596653013458166,0.25787631271878636,1.4932709186658855,-0.0013748471259681996
65.0,850000.0,10913-146-8,6,4.0,2,1960.0,4.0,22,0.045,"ש""י עגנון",20,2024,3,13076.923076923076,65.0,16.25,-17.443923844731984,1.596653013458166,-0.028004667444574156,1.4932709186658855,-0.0013742868785656046
50.87,617000.0,10916-41-11,6,3.0,3,2003.0,5.0,22,0.045,"צה""ל",8,2024,3,12128.95616276784,22.0,16.956666666666667,-31.573923844731986,-12.533346986541837,-0.09846615219566934,-41.506729081334115,-0.001373727087576375
56.9,750000.0,10915-29-3,6,3.0,2,1960.0,4.0,22,0.045,אלנבי,108,2024,3,13181.019332161688,65.0,18.966666666666665,-25.543923844731985,-6.503346986541835,-0.020267291180047237,1.4932709186658855,-0.0013731677524429983
47.5,900000.0,10913-12-80,6,2.0,3,1980.0,9.0,22,0.045,הגפן,54,2024,3,18947.36842105263,45.0,23.75,-34.943923844731984,-15.903346986541834,0.40833998648897607,-18.506729081334115,-0.0013726088726088714
58.0,1030000.0,10816-20-23,6,2.0,3,1970.0,3.0,22,0.045,אבנר,2,2024,3,17758.620689655174,55.0,29.0,-24.443923844731984,-5.403346986541834,0.31998149116806834,-8.506729081334115,-0.0013720504475183068
68.39,1250000.0,10825-2-4,6,3.0,1,1940.0,2.0,22,0.045,"צה""ל",5,2024,3,18277.525954086854,85.0,22.796666666666667,-14.053923844731983,4.986653013458167,0.358551229026059,21.493270918665885,-0.0013714924766165051
52.94,1170000.0,10816-76-6,6,2.0,1,1960.0,4.0,22,0.045,"צה""ל",63,2024,3,22100.491122024934,65.0,26.47,-29.503923844731986,-10.463346986541836,0.6427086166545954,1.4932709186658855,-0.00137093495934959
